Datetime,Tweet Id,Text,Username,Likes,Retweets
2023-03-30 17:35:34+00:00,1641494390861443090,"@magwaz3 Huyu na yeye si hata abadilishe shirt🤦🤦 
#Maandamano #MaandamanoThursday #Raila #Nairobi Ruto",MumbiJosphen,2,0
2023-03-30 17:35:23+00:00,1641494343398707200,"It's the high time for this conman @RailaOdinga to be arrested ASAP #Maandamano

Tasia
Pipeline
Edwin sifuna
Handshake
Nakuru highway
Citizen tv
Photoshop https://t.co/wCX1wCHr0H",Johnlopeyok3,2,0
2023-03-30 17:34:48+00:00,1641494196195405826,"Tupac Re-dies.#RipAhoufe 
#Raila #Maandamano #KenyaToday https://t.co/8UWbopivgR",BigYouthNation,1,0
2023-03-30 17:34:38+00:00,1641494155141447681,This #Maandamano must STOP,E_brahim_Khalif,0,0
2023-03-30 17:34:22+00:00,1641494088930275335,Azimio Protesters in Oyugis town dangerously hung on to a Police Land Cruiser as they brought the town to a stand still #Maandamano https://t.co/wVBTWBkUAL,UzalendoNews_KE,2,3
2023-03-30 17:34:11+00:00,1641494041471725570,"This #Maandamano has no agenda to it, it has just unleashed criminals to steal and destroy people's properties. Who is going to compensate these Kenyans for their losses. #Endmaandamano",MistoSylvia,2,0
2023-03-30 17:34:08+00:00,1641494030394568738,Eastlands Ruto #Raila #MaandamanoThursday  #Maandamano,MumbiJosphen,2,2
2023-03-30 17:32:45+00:00,1641493681541722114,"BREAKING!! Apparently, there's division already among the police most of them are just appearing in the #Maandamano because they are forced even them they feel the pain of high cost of living. #Raila Pipeline",Josephodek_A,0,0
2023-03-30 17:32:31+00:00,1641493619528937488,"A country governed by the ""Rule of Law"" indeed.
The problem is the @NPSOfficial_KE  since day 1 of the #Maandamano 
#MaandamanoThursday https://t.co/C1Fbmnzgj5",ShadyOpiyo,0,0
2023-03-30 17:29:45+00:00,1641492925329682435,Absolutely UNCALLED FOR. Please don't kill protesters who are UNARMED. The police MUST STOP VIOLATING THE CONSTITUTION OF KENYA. PLEASE STOP 🛑. @_AfricanUnion @AUC_MoussaFaki @IntlCrimCourt @AzimioTv @RailaOdinga @MarthaKarua #MaandamanoThursday #Maandamano https://t.co/Q3yKdTbtnl,ShaltonOnlineTv,1,0
2023-03-30 17:29:33+00:00,1641492874247254036,"This #Maandamano nonsense should stop it's turning deadly https://t.co/MaIKCuPYhK @RailaOdinga
do Kenyans deserve this?
#Nairobi
#PwaniUniversity
#MaandamanoThursdays https://t.co/uKnfMfMcsH",254Taytoh,1,0
2023-03-30 17:29:04+00:00,1641492754332102664,"@edwinsifuna It seems the occupants are dangerous &amp; a threat to National Security. It's a shame they never opened fire.
Better fell off 3 people &amp; save the whole Nation.
I pray @WilliamsRuto &amp; @rigathi Govt. doesn't bow down to pressure.
We're better off with #Maandamano than Handshake.",BeneKilonzo,0,0
2023-03-30 17:28:53+00:00,1641492706428956674,"This is so unprofessional by the @NPSOfficial_KE. What is the difference between them and thugs.
@edwinsifuna
#Maandamano https://t.co/luAx47CB4B",CassimMganga,0,0
2023-03-30 17:27:48+00:00,1641492433392349199,ICYMI: A section of Mathare residents plead with police to stop lobbing teargas canisters during peaceful protests #Maandamano https://t.co/VOg4nOKcU1,MwanzoTv,1,1
2023-03-30 17:27:47+00:00,1641492430032711715,"Wake up with @irunguhoughton  @wakilinyokabi @HonWangari tomorrow
#Maandamano #TakeStock 
A #WayForward ?
 
6.30am @citizentvkenya #DayBreak https://t.co/OWRrgOTEqb",AmnestyKenya,26,12
2023-03-30 17:27:38+00:00,1641492392745353216,Goons vandalize the newly launched funeral home at Jaramogi Oginga Odinga Hospital in Kisumu during demonstrations. #Maandamano https://t.co/edAEVad99N,KenyaInsights,0,0
2023-03-30 17:24:35+00:00,1641491626022383628,@isaac_otwoma @RailaOdinga He should stop #maandamano,Larry_kosgey,0,0
2023-03-30 17:24:29+00:00,1641491598776184856,"@isaac_otwoma @RailaOdinga With stones? Show us bullet holes ffs!
#Maandamano",kenyakwanza11,1,0
2023-03-30 17:23:45+00:00,1641491413685743629,"Dear Baba, at this point its difficult to tell peaceful protesters from criminals. #Maandamano #MaandamanoThursday",MrDoufa,0,0
2023-03-30 17:23:19+00:00,1641491306890293248,"They hit you , then you reciprocate the impact twice. Fire with fire. And we're eagerly waiting for the arrest warrant from the court for arrest of #RailaOdinga . We cannot be intimidated by mere talks. 

#Nairobi #Maandamano #MaandamanoThursday East Africa photshop https://t.co/x4zC4trnJQ",authenttick,2,1
2023-03-30 17:22:55+00:00,1641491204440305666,"KENYA : #Maandamano  #protest #MaandamanoThursday 
Azimio Demos enter Week two as Azimio protesters step up their defiance.
Pipeline
Rest In Peace
#Raila 
Runda
Edwin Sifuna
MC Fullstop
Photoshop
Gatundu https://t.co/zT12VLPIz5",wishfmkenya,0,0
2023-03-30 17:22:47+00:00,1641491172475514906,@RailaOdinga Mechanics ndio wanathokoma #Maandamano,WisemanThe1,3,0
2023-03-30 17:22:28+00:00,1641491093710680089,Situation at Bee Centre/Nasra Estate..Lit bonfires near Shell petrol station by Rioters. Properties of unknown value destroyed. #Maandamano https://t.co/qrIOU8YNn5,eric_orenge,3,1
2023-03-30 17:22:23+00:00,1641491071791247390,1&amp;#038; 2 Bedrooms House Ndumberi https://t.co/GstifiU8s6 via @SPRUCING REALTORS #Maandamano #MaandamanoThursday #Blazespaces #Raila #changeyouroilDNA #RHONairobi,KenyanMarketer1,1,0
2023-03-30 17:22:17+00:00,1641491046038220820,"As things stand, I highly doubt @WilliamsRuto and @rigathi are able to assure our safety and controll the #Maandamano , that handshake lazima sasa. Hamuezani na Jakom",MbuguaKim2,0,0
2023-03-30 17:22:15+00:00,1641491036601036805,"Raila Odinga: We will hold the mother of all demonstrations on Monday 
#Maandamano | #Newsnight https://t.co/NwzTI4S8rH",UzalendoNews_KE,2,2
2023-03-30 17:21:27+00:00,1641490835521908752,So serious #Maandamano #MaandamanoThursday #RailaOdinga,Nabongo_XXII,2,0
2023-03-30 17:20:35+00:00,1641490619146154011,"The protests and demonstrations in Kisumu County should be stopped immediately. Hired goons are being used to tannish the name of peaceful Kisumu demonstrators. We know the truth!
#Maandamano 
#TruthMatters",Ms_Okendo,1,0
2023-03-30 17:20:35+00:00,1641490617556520961,"The Police today provoked peaceful protestors leaving Baba's vehicle shot 7 times with live bullets.

We won't be  deterred, Forward we match!
#Maandamano #MaandamanoThursday

#RailaOdinga #Raila Pipeline Arrest 
#Quickmart57 https://t.co/3jrY9EbSWe",MDD_KENYA,202,55
2023-03-30 17:19:29+00:00,1641490342426947592,Wueeeeeeeh! #Maandamano https://t.co/78TCjmnooE,KinyanBoy,124,32
2023-03-30 17:19:22+00:00,1641490310206304262,"#Raila
#RailaOdinga
#RutoMustGo
#Kisumu #Pipeline #Maandamano
I don't care who your political idol is
If you are really not goons, go protests and block roads in karen areas
If you are not idiots, demonstrate love to your family first and then to your neighbors first https://t.co/SXh4X0078i",brianndungu70,1,0
2023-03-30 17:18:49+00:00,1641490172045934592,"@makaumutua @RailaOdinga We don't care, they might not miss on Monday...let him call off the unnecessary #Maandamano !",BelovedJohn_,1,0
2023-03-30 17:17:20+00:00,1641489799256080384,@MuchiriGichuri Monday same time same place mkuu. Stick to the #Maandamano time table ✊😂 https://t.co/Z6CrghvwDX,BossGe_,17,0
2023-03-30 17:16:45+00:00,1641489654808473600,senseless indeed @RailaOdinga  stop this #Maandamano nonsense u r a billionaire its us businessmen who are bearing the brunt of ur recklessness,KalitozLeto,0,0
2023-03-30 17:16:43+00:00,1641489647086755840,"@RailaOdinga Wasn't the mother of all demos supposedly held on Mon? Azimio lost today's demo, and they will lose again on Monday, seems like H.E @WilliamsRuto has decided to ditch Gachagua's advice and work with smart minds like Prof. @KindikiKithure...be ready #MaandamanoThursday #Maandamano",BelovedJohn_,1,0
2023-03-30 17:16:34+00:00,1641489608260169755,@RailaOdinga Lord of violence! You are thirsty for blood of innocent Kenyans. #maandamano #protests https://t.co/9FItnEaFjJ,MKENYA_SHUJAA,2,1
2023-03-30 17:16:27+00:00,1641489579780845591,"How many birrions did we lose this week? Asking for Gachietha.
#Maandamano 
#MaandamanoMondays 
#MaandamanoThursdays https://t.co/77Fdgx9naR",OnguruMeister,1,0
2023-03-30 17:15:06+00:00,1641489237764714500,"@NationAfrica Scenarios Part 4
1. Riggy &amp; his henchmen will continue to play hardliners and Ruto will succumb (highly unlikely)
2. Ruto, the master chess player will continue to play Riggy who will take the fall (likely)
3. Ruto is already negotiating with Raila (highly likely)

#Maandamano https://t.co/Mo6LNAoUXY",uthukuze,0,1
2023-03-30 17:14:59+00:00,1641489207909548032,"Kiaumi residents you are taking too far . What did the mortuary do to you. This is very shameful.
#MaandamanoThursday 
#Maandamano https://t.co/O2om1YyN9X",brian_ombui8,2,0
2023-03-30 17:14:43+00:00,1641489143204130829,"'They' are trying their best to make the Kisumu citizens appear as the  goons but we all know the truth. 
#Maandamano 
#TruthMatters",Ms_Okendo,1,0
2023-03-30 17:14:23+00:00,1641489056298151968,"Tunasikitika kuwa viongozi wa pande zote mbili wametoa matamshi dhidi ya wanahabari pamoja na ile notice dhidi ya vyumba vya habari na @CA_Kenya , na haya yote yanaonekana kuchangia  ongezeko la mashambulizi dhidi ya wanahabari kwenye #Maandamano",article19eafric,0,0
2023-03-30 17:14:22+00:00,1641489051923492867,Haki na Uhuru za wanahabari zimelindwa (FoM) katika katiba na ni muhimu kwa kuwezesha haki zingine kama haki ya kupata maelezo(Access to Information) #Kenya 🇰🇪 #Maandamano,article19eafric,0,0
2023-03-30 17:14:01+00:00,1641488965793460244,"@StandardKenya Scenarios Part 4
1. Riggy &amp; his henchmen will continue to play hardliners and Ruto will succumb (highly unlikely)
2. Ruto, the master chess player will continue to play Riggy who will take the fall (likely)
3. Ruto is already negotiating with Raila (highly likely)

#Maandamano https://t.co/og6Zh5G05C",uthukuze,15,1
2023-03-30 17:13:44+00:00,1641488892737073152,"No one call Kill Raila, especially not the Ruto government that is a delicate situation. #Maandamano",Nabongo_XXII,0,0
2023-03-30 17:13:28+00:00,1641488829017194497,@RailaOdinga The PL Table after today's #Maandamano https://t.co/123vzo2X65,Lazz4real,238,17
2023-03-30 17:13:01+00:00,1641488715292848155,"If you support Kenya Kwanza government then you're mentally handicapped,retarded or both . No way you can support such characters likes of Rigathi Gachagua,Ruto,Kimani Ichungwa. We're waiting for the arrest .

#Nairobi #Maandamano #MaandamanoThursday #RailaOdinga #Raila pipeline https://t.co/zWSP6Zv6rA",authenttick,3,3
2023-03-30 17:13:01+00:00,1641488712864350209,"Return to sender literally 😂😂😂😂 
#Maandamano https://t.co/ezsXpkvE26",LasetoAbdaz,1505,728
2023-03-30 17:12:48+00:00,1641488660259385359,"Kisumu demonstrators, where do you plan to take dead people if you continue vandalising your mortuary? Raila is now happy that such is happenning. Shame on you! #Maandamano #kisumu #protest https://t.co/nM7V46lohC",MKENYA_SHUJAA,1,0
2023-03-30 17:11:08+00:00,1641488239906238476,"The pain of losing a business,the pain of losing a livelihood the pain of losing your sweat   😓 #Maandamano  #MaandamanoThursday https://t.co/7PM5rhMzdZ",Princewangui,1,0
2023-03-30 17:10:51+00:00,1641488168359800840,@edwinsifuna Poor men in uniform killing poor citizens at #Maandamano in call for #HighCostOfLiving to please and benefits the Rich in Office,NtoMaroo,0,0
2023-03-30 17:10:43+00:00,1641488133752606720,"@NPSOfficial_KE need to tell kenyans how @TheODMparty ""peaceful"" protesters r in possession of GOK teargas canisters.
R some of ur officers double agents for AZIMIO? 

#Maandamano
#Nairobi
#Raila",bismarkumbili,0,0
2023-03-30 17:09:47+00:00,1641487900280860674,"@Kenyans But I love this guy Energy Ichung'wah it's true nothing will happen if they arrest ,Raila Next time please take your
#maandamano to Karen, Kileleshwa, Lavington, Redhill and those posy areas, we would also love to see them demonstrating just like others,",Raymond30421495,4,0
2023-03-30 17:09:14+00:00,1641487760321130502,Kenya IKO IMARA kwa Mapenzi ya Mungu na chaguo lenu WaKenya. Am out #Inatuhusu #peaceful #Maandamano https://t.co/faQsrSIbIC,justinawamae,12,2
2023-03-30 17:08:31+00:00,1641487583015317518,"We know you want to arrest #RailaOdinga but you're not so sure. I dare Ruto and Rigathi Gachagua to take the risk. But be ready to deal with repercussions. Issue the warrant mtuambie amepiga nani?

#Maandamano #MaandamanoThursday #Nairobi https://t.co/GKMji2TWrm",authenttick,1,1
2023-03-30 17:08:24+00:00,1641487553063792654,"Scenarios Part 4
1. Riggy &amp; his henchmen will continue to play hardliners and Ruto will succumb (highly unlikely)
2. Ruto, the master chess player will continue to play Riggy who will take the fall (likely)
3. Ruto is already negotiating with Raila (highly likely)

#Maandamano https://t.co/nSWRY3HP5L",uthukuze,0,1
2023-03-30 17:07:36+00:00,1641487349635854341,Rigathi Gachagua tongue slips in Mombasa today and claims the international Community are pushing them to have talks with Raila Odinga.... Handshake is onset or whatever they'll call it this time round ..#Raila #MaandamanoThursday #Maandamano,edwin_lallo,0,0
2023-03-30 17:07:29+00:00,1641487321294942216,"The servers will be opened for digital forensic scrutiny soon.
Why?
The USA approach on having a grasp on African nations and their natural resources has failed. The puppet leaders have failed them.
So they'll want to win it's people through pro-democracy stances
#Maandamano",CoachBill254,0,0
2023-03-30 17:04:52+00:00,1641486664961863685,"The Courage God gave my Luo People is unmatched. This is the courage needed to realize change in this country. #Maandamano 

#Raila https://t.co/wfXAkRV5nt",Tuandamane,7,1
2023-03-30 17:04:36+00:00,1641486594610802702,"This is very wrong! No matter which divide of this #maandamano you are in.

This same police tried to take out @edwinsifuna on 20th March in Nairobi CBD https://t.co/hETlEqXf4K",kenyapolitiks,1,1
2023-03-30 17:03:57+00:00,1641486433021046818,#KCORPWIN #PARKHANBIN #NATO #Maandamano #dax18 https://t.co/oiA3ixDEt3,_eunoias,0,0
2023-03-30 17:03:30+00:00,1641486319518986265,"You had to just do this. You're so angered #RailaOdinga is fighting for the rights of Kenyans. Caption this guys. This is barbaric, uncivilized, uncalled for. Arrest him and you will see how Kenya can be

#Maandamano #MaandamanoThursdays 
Pipeline Mc Fullstop #Quickmart57
#Raila https://t.co/qhXV4kBEJr",authenttick,65,13
2023-03-30 17:02:44+00:00,1641486125129773059,"Kuna wasee walienda job kidogo gava ikaamua wacheze paintball mchana mchana
#MaandamanoThursdays 
#Maandamano https://t.co/EqWKNVQKuU",Bearded_Mirara,0,0
2023-03-30 17:02:16+00:00,1641486007588597781,"Isn’t it sad seeing Kenyans being abused by Raila through #Maandamano ?
He gives a chase to fit in and once his belly is sorted he vanishes. 
It’s so unfortunate seeing business and properties of hardworking Kenyans being deliberately destroyed.",sharzidek,0,0
2023-03-30 17:02:04+00:00,1641485957579808768,"Utapata Kuna mtu alimwaga mkojo hapa 😂.

#Raila Pwani University Babu Owino Winnie Odinga Gatundu Kayole Moses Kuria Kayole Pipeline Tassia Outering Road MC Fullstop Jacaranda Edwin Sifuna Karen Runda Photoshop Arrest Eldoret Kisumu #Maandamano Amber Ray Dj Fatxo Ruto Gachagua https://t.co/TS6PgnlgZJ",GideonKibicho1,2,3
2023-03-30 17:02:03+00:00,1641485953444327438,"Oyugis residents opted to ride on a police Land cruiser instead of #Maandamano 

RIP comrades from Pwani University and all affected may The Lord comfort you 

#Raila  Babu Owino https://t.co/dmLIhc4EwD",MOmuttaha,4,1
2023-03-30 16:59:59+00:00,1641485435548446722,"Kisumu people ,muendelee kuaribu biashara zenu and chasing  investors.  
#MaandamanoThursdays #Maandamano #Kisumu https://t.co/rRVGgj45GD",peteryegon22,2,0
2023-03-30 16:59:12+00:00,1641485235626946592,"@NPSOfficial_KE Stop Lying again and again 

@PoliceKE @NPSOfficial_KE @IG_NPS 
Shame on you!! 
All saw what has happened 

#Koome and his minions must be prosecuted for brutality and ethnic #Warfare 

#Kindiki must also be held liable

#Maandamano",Vi_VaKE,1,0
2023-03-30 16:58:41+00:00,1641485105569955845,"Kenya Police attacked opposition convoy as they exited Kware Embakasi South, Nairobi. Africa Uncensored managed to capture this exclusive footage of a plain cloth police officer lobbing teargas into this media vehicle. Two journalists were injured by teargas canisters
#Maandamano https://t.co/urizPBjgkF",AfUncensored,2718,2069
2023-03-30 16:58:37+00:00,1641485092114640906,"A Police officer shooting teargas canisters in vehicle ferrying journalists.
That's how the majority of Journalists were injured.

So sad why journalists 😭😭 #JournalismIsNotAcrime 
#Maandamano
William Ruto 
#Raila https://t.co/3PdM9e7ari",MOmuttaha,2,1
